id,product_id,store_id,price,original_price,currency,availability,url,last_updated
551,160,4,1521900,1876900,COP,disponible,https://www.mercadolibre.com.co/producto/160,2026-02-27
552,161,3,591990,,COP,disponible,https://www.falabella.com.co/producto/161,2026-03-04
553,161,1,512000,627000,COP,disponible,https://www.alkosto.com/producto/161,2026-03-11
554,162,2,1772990,,COP,disponible,https://www.exito.com/producto/162,2026-02-28
555,162,5,1571900,1701900,COP,disponible,https://www.amazon.com.co/producto/162,2026-03-05
556,162,3,1690990,,COP,agotado,https://www.falabella.com.co/producto/162,2026-02-26
557,163,2,570900,,COP,disponible,https://www.exito.com/producto/163,2026-03-12
558,163,1,560990,655000,COP,disponible,https://www.alkosto.com/producto/163,2026-03-12
559,164,3,4234990,5313900,COP,disponible,https://www.falabella.com.co/producto/164,2026-03-04
560,164,5,4159000,5150900,COP,disponible,https://www.amazon.com.co/producto/164,2026-03-01
561,164,2,4192990,,COP,disponible,https://www.exito.com/producto/164,2026-03-05
562,164,1,4757900,,COP,disponible,https://www.alkosto.com/producto/164,2026-03-11
563,165,4,2348900,2633990,COP,disponible,https://www.mercadolibre.com.co/producto/165,2026-03-01
564,165,3,3138900,3615900,COP,pocas_unidades,https://www.falabella.com.co/producto/165,2026-03-09
565,165,5,3066900,,COP,disponible,https://www.amazon.com.co/producto/165,2026-03-07
566,165,2,3158900,,COP,disponible,https://www.exito.com/producto/165,2026-03-06
567,166,4,2369990,2937900,COP,disponible,https://www.mercadolibre.com.co/producto/166,2026-03-07
568,166,1,2254900,,COP,disponible,https://www.alkosto.com/producto/166,2026-03-04
569,166,5,2370900,2778990,COP,agotado,https://www.amazon.com.co/producto/166,2026-03-02
570,166,2,1847900,,COP,disponible,https://www.exito.com/producto/166,2026-03-05
571,167,4,1187990,1529900,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/167,2026-03-06
572,167,5,945900,1082900,COP,disponible,https://www.amazon.com.co/producto/167,2026-03-12
573,167,3,1099000,,COP,disponible,https://www.falabella.com.co/producto/167,2026-03-10
574,168,2,1423000,,COP,disponible,https://www.exito.com/producto/168,2026-03-08
575,168,1,1160900,1325990,COP,pocas_unidades,https://www.alkosto.com/producto/168,2026-03-12
576,168,5,1427900,1623000,COP,disponible,https://www.amazon.com.co/producto/168,2026-03-06
577,168,3,1442990,1627900,COP,disponible,https://www.falabella.com.co/producto/168,2026-02-26
578,169,4,618000,773900,COP,disponible,https://www.mercadolibre.com.co/producto/169,2026-03-01
579,169,1,572990,,COP,disponible,https://www.alkosto.com/producto/169,2026-03-02
580,170,3,1647990,1868900,COP,pocas_unidades,https://www.falabella.com.co/producto/170,2026-03-03
581,170,4,1524990,1630000,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/170,2026-03-04
582,170,1,1504990,1736000,COP,disponible,https://www.alkosto.com/producto/170,2026-03-03
583,171,4,2941000,,COP,disponible,https://www.mercadolibre.com.co/producto/171,2026-03-06
584,171,1,3556900,,COP,disponible,https://www.alkosto.com/producto/171,2026-02-27
585,171,3,3549990,4261900,COP,disponible,https://www.falabella.com.co/producto/171,2026-03-09
586,171,5,2890990,,COP,disponible,https://www.amazon.com.co/producto/171,2026-03-08
587,172,4,1018900,,COP,disponible,https://www.mercadolibre.com.co/producto/172,2026-03-02
588,172,1,779990,930990,COP,disponible,https://www.alkosto.com/producto/172,2026-02-26
589,172,5,948990,,COP,disponible,https://www.amazon.com.co/producto/172,2026-02-26
590,172,3,898900,971000,COP,pocas_unidades,https://www.falabella.com.co/producto/172,2026-03-07
591,172,2,969990,,COP,disponible,https://www.exito.com/producto/172,2026-03-09
592,173,4,1006900,,COP,disponible,https://www.mercadolibre.com.co/producto/173,2026-02-26
593,173,2,1012900,,COP,disponible,https://www.exito.com/producto/173,2026-02-28
594,173,5,838900,1082000,COP,pocas_unidades,https://www.amazon.com.co/producto/173,2026-02-26
595,173,1,798990,,COP,disponible,https://www.alkosto.com/producto/173,2026-03-06
596,174,4,656900,,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/174,2026-03-07
597,174,1,742900,,COP,disponible,https://www.alkosto.com/producto/174,2026-03-01
598,174,2,568900,,COP,disponible,https://www.exito.com/producto/174,2026-02-27
599,175,3,2954900,,COP,disponible,https://www.falabella.com.co/producto/175,2026-03-07
600,175,1,2975990,3636000,COP,disponible,https://www.alkosto.com/producto/175,2026-02-28
601,175,4,2295000,2913990,COP,disponible,https://www.mercadolibre.com.co/producto/175,2026-03-09
602,175,5,2242990,,COP,disponible,https://www.amazon.com.co/producto/175,2026-03-02
603,176,5,7808900,,COP,disponible,https://www.amazon.com.co/producto/176,2026-03-05
604,176,1,7668990,,COP,pocas_unidades,https://www.alkosto.com/producto/176,2026-02-27
605,176,4,6677900,7731990,COP,disponible,https://www.mercadolibre.com.co/producto/176,2026-03-03
606,177,4,3536900,,COP,disponible,https://www.mercadolibre.com.co/producto/177,2026-03-01
607,177,1,2987990,3208900,COP,disponible,https://www.alkosto.com/producto/177,2026-03-12
608,177,5,2799000,,COP,agotado,https://www.amazon.com.co/producto/177,2026-03-02
609,178,5,663900,750990,COP,disponible,https://www.amazon.com.co/producto/178,2026-03-06
610,178,1,508900,,COP,pocas_unidades,https://www.alkosto.com/producto/178,2026-03-05
611,178,3,645000,,COP,agotado,https://www.falabella.com.co/producto/178,2026-03-08
612,178,4,537000,621990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/178,2026-03-07
613,178,2,579990,743900,COP,disponible,https://www.exito.com/producto/178,2026-03-12
614,179,5,526900,590990,COP,disponible,https://www.amazon.com.co/producto/179,2026-03-01
615,179,4,556990,723900,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/179,2026-03-04
616,179,2,537900,631900,COP,disponible,https://www.exito.com/producto/179,2026-02-26
617,180,3,2058990,2606000,COP,pocas_unidades,https://www.falabella.com.co/producto/180,2026-03-07
618,180,1,2355990,,COP,disponible,https://www.alkosto.com/producto/180,2026-03-06
619,180,2,2007990,,COP,disponible,https://www.exito.com/producto/180,2026-02-27
620,180,4,1841990,2293000,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/180,2026-03-02
621,181,4,3487900,,COP,disponible,https://www.mercadolibre.com.co/producto/181,2026-03-03
622,181,5,3728900,4234900,COP,disponible,https://www.amazon.com.co/producto/181,2026-03-02
623,181,2,3792990,,COP,disponible,https://www.exito.com/producto/181,2026-03-04
624,182,3,730900,852990,COP,disponible,https://www.falabella.com.co/producto/182,2026-02-27
625,182,1,769900,,COP,disponible,https://www.alkosto.com/producto/182,2026-03-12
626,182,5,879990,,COP,disponible,https://www.amazon.com.co/producto/182,2026-02-27
627,182,4,723000,890900,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/182,2026-03-03
628,183,4,1818000,,COP,disponible,https://www.mercadolibre.com.co/producto/183,2026-03-03
629,183,5,1790900,,COP,disponible,https://www.amazon.com.co/producto/183,2026-03-11
630,184,5,600900,767900,COP,disponible,https://www.amazon.com.co/producto/184,2026-03-05
631,184,2,677990,762900,COP,disponible,https://www.exito.com/producto/184,2026-03-12
632,184,1,528900,,COP,disponible,https://www.alkosto.com/producto/184,2026-02-27
633,184,4,621990,,COP,disponible,https://www.mercadolibre.com.co/producto/184,2026-03-12
634,185,4,4216000,4886990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/185,2026-03-08
635,185,5,3653900,4037000,COP,disponible,https://www.amazon.com.co/producto/185,2026-02-26
636,186,2,2281990,2966000,COP,disponible,https://www.exito.com/producto/186,2026-02-26
637,186,4,2577990,,COP,disponible,https://www.mercadolibre.com.co/producto/186,2026-02-26
638,186,1,2681000,3228900,COP,disponible,https://www.alkosto.com/producto/186,2026-03-04
639,187,4,662990,,COP,disponible,https://www.mercadolibre.com.co/producto/187,2026-02-27
640,187,5,632000,,COP,disponible,https://www.amazon.com.co/producto/187,2026-02-28
641,187,1,711900,811990,COP,pocas_unidades,https://www.alkosto.com/producto/187,2026-03-11
642,187,3,649900,,COP,disponible,https://www.falabella.com.co/producto/187,2026-03-12
643,187,2,728000,796000,COP,pocas_unidades,https://www.exito.com/producto/187,2026-03-07
644,188,5,636900,732990,COP,disponible,https://www.amazon.com.co/producto/188,2026-03-06
645,188,3,603990,,COP,agotado,https://www.falabella.com.co/producto/188,2026-03-12
646,188,1,644990,,COP,disponible,https://www.alkosto.com/producto/188,2026-03-06
647,188,2,590990,,COP,pocas_unidades,https://www.exito.com/producto/188,2026-03-01
648,188,4,630900,,COP,disponible,https://www.mercadolibre.com.co/producto/188,2026-02-26
649,189,5,1071990,1150990,COP,disponible,https://www.amazon.com.co/producto/189,2026-03-08
650,189,3,1152990,1467990,COP,disponible,https://www.falabella.com.co/producto/189,2026-03-03
651,190,1,4066990,,COP,disponible,https://www.alkosto.com/producto/190,2026-03-09
652,190,4,3702990,,COP,disponible,https://www.mercadolibre.com.co/producto/190,2026-03-01
653,190,2,4287900,5127000,COP,disponible,https://www.exito.com/producto/190,2026-03-05
654,191,5,659900,,COP,pocas_unidades,https://www.amazon.com.co/producto/191,2026-03-06
655,191,4,501990,585990,COP,disponible,https://www.mercadolibre.com.co/producto/191,2026-02-27
656,191,2,603900,747990,COP,agotado,https://www.exito.com/producto/191,2026-03-07
657,192,3,1995990,2563000,COP,disponible,https://www.falabella.com.co/producto/192,2026-02-26
658,192,5,2025900,2404900,COP,disponible,https://www.amazon.com.co/producto/192,2026-02-27
659,192,2,2244000,2861900,COP,pocas_unidades,https://www.exito.com/producto/192,2026-03-05
660,193,4,1495900,,COP,disponible,https://www.mercadolibre.com.co/producto/193,2026-03-02
661,193,5,1159900,1449000,COP,disponible,https://www.amazon.com.co/producto/193,2026-03-04
662,193,1,1361900,1641990,COP,disponible,https://www.alkosto.com/producto/193,2026-02-28
663,193,2,1330990,,COP,pocas_unidades,https://www.exito.com/producto/193,2026-03-04
664,194,5,4008990,5071000,COP,disponible,https://www.amazon.com.co/producto/194,2026-03-06
665,194,3,3699900,4148990,COP,pocas_unidades,https://www.falabella.com.co/producto/194,2026-03-08
666,194,2,3754900,,COP,disponible,https://www.exito.com/producto/194,2026-03-12
667,194,1,3988900,,COP,disponible,https://www.alkosto.com/producto/194,2026-03-08
668,195,5,1754900,2020990,COP,pocas_unidades,https://www.amazon.com.co/producto/195,2026-02-26
669,195,4,1596990,,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/195,2026-03-09
670,195,1,1810990,2085900,COP,disponible,https://www.alkosto.com/producto/195,2026-02-27
671,195,2,1558990,2020990,COP,agotado,https://www.exito.com/producto/195,2026-03-04
672,196,4,649990,709990,COP,disponible,https://www.mercadolibre.com.co/producto/196,2026-03-03
673,196,3,546900,,COP,disponible,https://www.falabella.com.co/producto/196,2026-03-01
674,196,5,586900,690000,COP,disponible,https://www.amazon.com.co/producto/196,2026-02-26
675,196,2,599000,,COP,disponible,https://www.exito.com/producto/196,2026-03-01
676,196,1,579000,675990,COP,disponible,https://www.alkosto.com/producto/196,2026-03-07
677,197,1,1890000,,COP,pocas_unidades,https://www.alkosto.com/producto/197,2026-03-06
678,197,5,1706990,,COP,disponible,https://www.amazon.com.co/producto/197,2026-02-28
679,198,5,2609900,,COP,disponible,https://www.amazon.com.co/producto/198,2026-03-12
680,198,3,3231990,3552900,COP,pocas_unidades,https://www.falabella.com.co/producto/198,2026-03-11
681,199,5,1226900,,COP,disponible,https://www.amazon.com.co/producto/199,2026-03-01
682,199,2,1415990,,COP,agotado,https://www.exito.com/producto/199,2026-03-12
683,199,3,1426900,,COP,disponible,https://www.falabella.com.co/producto/199,2026-03-07
684,200,5,1743900,,COP,agotado,https://www.amazon.com.co/producto/200,2026-03-09
685,200,4,1512900,,COP,disponible,https://www.mercadolibre.com.co/producto/200,2026-03-09
686,200,2,1455900,1685900,COP,pocas_unidades,https://www.exito.com/producto/200,2026-03-03
687,200,1,1771000,2069000,COP,disponible,https://www.alkosto.com/producto/200,2026-02-27
688,200,3,1467990,,COP,disponible,https://www.falabella.com.co/producto/200,2026-02-28
689,201,4,3747000,,COP,disponible,https://www.mercadolibre.com.co/producto/201,2026-03-06
690,201,1,3976990,,COP,disponible,https://www.alkosto.com/producto/201,2026-02-28
691,201,2,3091900,3577990,COP,disponible,https://www.exito.com/producto/201,2026-03-03
692,201,3,3856900,4365990,COP,disponible,https://www.falabella.com.co/producto/201,2026-03-11
693,201,5,3789900,4776990,COP,disponible,https://www.amazon.com.co/producto/201,2026-03-10
694,202,4,1348990,1620000,COP,agotado,https://www.mercadolibre.com.co/producto/202,2026-03-07
695,202,3,1244990,1465990,COP,disponible,https://www.falabella.com.co/producto/202,2026-02-27
696,202,2,1174990,,COP,pocas_unidades,https://www.exito.com/producto/202,2026-03-09
697,203,1,2615900,,COP,disponible,https://www.alkosto.com/producto/203,2026-03-09
698,203,4,2675000,,COP,disponible,https://www.mercadolibre.com.co/producto/203,2026-03-06
699,203,5,2207900,2358900,COP,disponible,https://www.amazon.com.co/producto/203,2026-03-04
700,204,2,1464900,1786900,COP,pocas_unidades,https://www.exito.com/producto/204,2026-03-02
701,204,3,1151990,1279000,COP,disponible,https://www.falabella.com.co/producto/204,2026-03-02
702,204,4,1330990,,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/204,2026-02-26
703,204,1,1154990,,COP,disponible,https://www.alkosto.com/producto/204,2026-03-09
704,204,5,1402000,1814990,COP,disponible,https://www.amazon.com.co/producto/204,2026-02-26
705,205,4,1089990,1385990,COP,disponible,https://www.mercadolibre.com.co/producto/205,2026-03-07
706,205,2,1254000,,COP,disponible,https://www.exito.com/producto/205,2026-03-04
707,205,3,1358900,1624990,COP,disponible,https://www.falabella.com.co/producto/205,2026-03-02
708,205,1,1152990,1277990,COP,disponible,https://www.alkosto.com/producto/205,2026-03-08
709,205,5,1217990,,COP,disponible,https://www.amazon.com.co/producto/205,2026-03-07
710,206,4,2771900,3072900,COP,agotado,https://www.mercadolibre.com.co/producto/206,2026-03-07
711,206,5,2793990,3383000,COP,disponible,https://www.amazon.com.co/producto/206,2026-02-26
712,206,2,2622000,2883990,COP,disponible,https://www.exito.com/producto/206,2026-03-02
713,207,5,1949990,2317900,COP,pocas_unidades,https://www.amazon.com.co/producto/207,2026-03-01
714,207,1,1862900,2044900,COP,disponible,https://www.alkosto.com/producto/207,2026-03-09
715,207,2,2190900,2616990,COP,agotado,https://www.exito.com/producto/207,2026-03-08
716,207,4,1652000,1908900,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/207,2026-02-28
717,207,3,1989000,2370900,COP,disponible,https://www.falabella.com.co/producto/207,2026-02-26
718,208,1,1806990,2309900,COP,disponible,https://www.alkosto.com/producto/208,2026-03-08
719,208,2,1691990,1801990,COP,disponible,https://www.exito.com/producto/208,2026-03-12
720,209,3,664990,,COP,disponible,https://www.falabella.com.co/producto/209,2026-03-05
721,209,4,541990,681990,COP,disponible,https://www.mercadolibre.com.co/producto/209,2026-02-28
722,209,5,610990,,COP,disponible,https://www.amazon.com.co/producto/209,2026-03-05
723,209,2,548900,697900,COP,pocas_unidades,https://www.exito.com/producto/209,2026-03-07
724,209,1,690000,866990,COP,disponible,https://www.alkosto.com/producto/209,2026-03-06
725,210,5,2017900,,COP,disponible,https://www.amazon.com.co/producto/210,2026-03-04
726,210,3,1703900,2121900,COP,disponible,https://www.falabella.com.co/producto/210,2026-03-05
727,210,4,1610900,1721900,COP,disponible,https://www.mercadolibre.com.co/producto/210,2026-03-06
728,211,5,2693000,,COP,pocas_unidades,https://www.amazon.com.co/producto/211,2026-03-10
729,211,2,3155990,3736900,COP,disponible,https://www.exito.com/producto/211,2026-03-10
730,212,5,538900,,COP,disponible,https://www.amazon.com.co/producto/212,2026-02-26
731,212,1,726990,839900,COP,pocas_unidades,https://www.alkosto.com/producto/212,2026-03-07
732,212,2,678900,862990,COP,disponible,https://www.exito.com/producto/212,2026-03-01
733,212,3,623900,,COP,disponible,https://www.falabella.com.co/producto/212,2026-03-07
734,213,3,1026000,,COP,disponible,https://www.falabella.com.co/producto/213,2026-03-07
735,213,1,1344900,1612900,COP,disponible,https://www.alkosto.com/producto/213,2026-03-01
736,213,2,1385990,1788990,COP,agotado,https://www.exito.com/producto/213,2026-03-07
737,214,2,2233900,,COP,disponible,https://www.exito.com/producto/214,2026-03-03
738,214,1,2101900,2286990,COP,disponible,https://www.alkosto.com/producto/214,2026-03-02
739,214,4,2709990,,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/214,2026-03-05
740,214,3,2249000,2803900,COP,pocas_unidades,https://www.falabella.com.co/producto/214,2026-03-04
741,215,4,633900,,COP,disponible,https://www.mercadolibre.com.co/producto/215,2026-03-12
742,215,3,499990,547990,COP,pocas_unidades,https://www.falabella.com.co/producto/215,2026-02-27
743,215,1,512990,632000,COP,pocas_unidades,https://www.alkosto.com/producto/215,2026-03-10
744,215,2,518990,,COP,disponible,https://www.exito.com/producto/215,2026-03-08
745,216,4,2548990,2788900,COP,disponible,https://www.mercadolibre.com.co/producto/216,2026-03-05
746,216,1,2298990,,COP,disponible,https://www.alkosto.com/producto/216,2026-03-11
747,216,2,2644990,2902900,COP,disponible,https://www.exito.com/producto/216,2026-02-27
748,216,3,2654900,3064900,COP,disponible,https://www.falabella.com.co/producto/216,2026-03-01
749,217,3,1205990,1544000,COP,pocas_unidades,https://www.falabella.com.co/producto/217,2026-03-02
750,217,4,948990,1103990,COP,disponible,https://www.mercadolibre.com.co/producto/217,2026-03-08
751,217,5,1148990,1428900,COP,pocas_unidades,https://www.amazon.com.co/producto/217,2026-03-06
752,217,2,1292900,1419900,COP,pocas_unidades,https://www.exito.com/producto/217,2026-03-10
753,217,1,1031000,1220900,COP,disponible,https://www.alkosto.com/producto/217,2026-03-03
754,218,4,1620990,1777990,COP,disponible,https://www.mercadolibre.com.co/producto/218,2026-03-09
755,218,1,1507900,1889990,COP,disponible,https://www.alkosto.com/producto/218,2026-03-09
756,218,5,1351990,1725900,COP,disponible,https://www.amazon.com.co/producto/218,2026-03-05
757,218,3,1567990,1679900,COP,disponible,https://www.falabella.com.co/producto/218,2026-03-08
758,218,2,1276990,1555900,COP,disponible,https://www.exito.com/producto/218,2026-03-12
759,219,3,1145990,,COP,disponible,https://www.falabella.com.co/producto/219,2026-03-02
760,219,4,1021000,,COP,disponible,https://www.mercadolibre.com.co/producto/219,2026-02-28
761,219,2,972900,,COP,agotado,https://www.exito.com/producto/219,2026-02-26
762,220,3,1686000,,COP,disponible,https://www.falabella.com.co/producto/220,2026-03-09
763,220,1,1415990,,COP,disponible,https://www.alkosto.com/producto/220,2026-03-07
764,221,1,3743900,,COP,disponible,https://www.alkosto.com/producto/221,2026-03-05
765,221,3,3842990,4941900,COP,disponible,https://www.falabella.com.co/producto/221,2026-03-11
766,221,4,4489990,,COP,agotado,https://www.mercadolibre.com.co/producto/221,2026-03-07
767,222,5,4094990,,COP,pocas_unidades,https://www.amazon.com.co/producto/222,2026-03-06
768,222,1,3547900,3824000,COP,disponible,https://www.alkosto.com/producto/222,2026-03-01
769,222,3,3502900,3790000,COP,disponible,https://www.falabella.com.co/producto/222,2026-03-06
770,222,2,3266900,3585900,COP,disponible,https://www.exito.com/producto/222,2026-03-06
771,222,4,3726990,4473990,COP,disponible,https://www.mercadolibre.com.co/producto/222,2026-03-11
772,223,1,630990,774900,COP,agotado,https://www.alkosto.com/producto/223,2026-03-12
773,223,3,600990,,COP,pocas_unidades,https://www.falabella.com.co/producto/223,2026-02-26
774,223,2,676900,,COP,disponible,https://www.exito.com/producto/223,2026-02-28
775,223,5,633900,794990,COP,disponible,https://www.amazon.com.co/producto/223,2026-03-12
776,224,2,2567000,2799990,COP,disponible,https://www.exito.com/producto/224,2026-03-05
777,224,3,2147990,2686990,COP,disponible,https://www.falabella.com.co/producto/224,2026-03-01
778,224,4,2202990,2745990,COP,agotado,https://www.mercadolibre.com.co/producto/224,2026-03-06
779,225,4,2168990,,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/225,2026-03-02
780,225,2,2523900,,COP,pocas_unidades,https://www.exito.com/producto/225,2026-02-27
781,225,1,2227900,2405900,COP,disponible,https://www.alkosto.com/producto/225,2026-03-11
782,225,3,2443990,2925990,COP,disponible,https://www.falabella.com.co/producto/225,2026-03-05
783,226,5,2798990,,COP,disponible,https://www.amazon.com.co/producto/226,2026-03-04
784,226,2,2916990,3659900,COP,pocas_unidades,https://www.exito.com/producto/226,2026-02-28
785,227,3,2922000,,COP,disponible,https://www.falabella.com.co/producto/227,2026-03-10
786,227,1,3337900,3543990,COP,pocas_unidades,https://www.alkosto.com/producto/227,2026-02-26
787,228,1,1675990,2008000,COP,pocas_unidades,https://www.alkosto.com/producto/228,2026-03-10
788,228,2,1422990,1629990,COP,disponible,https://www.exito.com/producto/228,2026-03-06
789,228,5,1669900,,COP,disponible,https://www.amazon.com.co/producto/228,2026-03-10
790,228,3,1255000,,COP,disponible,https://www.falabella.com.co/producto/228,2026-03-01
791,229,5,2034000,,COP,pocas_unidades,https://www.amazon.com.co/producto/229,2026-03-10
792,229,4,1939900,2511990,COP,agotado,https://www.mercadolibre.com.co/producto/229,2026-03-06
793,230,1,3548990,4509900,COP,disponible,https://www.alkosto.com/producto/230,2026-03-05
794,230,2,3649990,,COP,disponible,https://www.exito.com/producto/230,2026-03-02
795,231,3,1172990,1483000,COP,pocas_unidades,https://www.falabella.com.co/producto/231,2026-03-06
796,231,4,1295900,1437900,COP,disponible,https://www.mercadolibre.com.co/producto/231,2026-03-10
797,231,5,1008000,1182900,COP,disponible,https://www.amazon.com.co/producto/231,2026-03-06
798,232,5,2412990,,COP,disponible,https://www.amazon.com.co/producto/232,2026-03-10
799,232,3,2535990,2695900,COP,disponible,https://www.falabella.com.co/producto/232,2026-03-06
800,232,1,2631000,,COP,pocas_unidades,https://www.alkosto.com/producto/232,2026-03-09
801,232,4,2542900,2977000,COP,disponible,https://www.mercadolibre.com.co/producto/232,2026-03-09
802,233,4,559990,589900,COP,disponible,https://www.mercadolibre.com.co/producto/233,2026-03-05
803,233,3,673990,861900,COP,pocas_unidades,https://www.falabella.com.co/producto/233,2026-03-10
804,234,4,2815990,3156990,COP,disponible,https://www.mercadolibre.com.co/producto/234,2026-03-06
805,234,2,2788900,3067900,COP,agotado,https://www.exito.com/producto/234,2026-03-02
806,234,1,2585900,3231990,COP,pocas_unidades,https://www.alkosto.com/producto/234,2026-03-07
807,234,5,3220900,4126900,COP,disponible,https://www.amazon.com.co/producto/234,2026-03-10
808,235,5,2258900,2458990,COP,disponible,https://www.amazon.com.co/producto/235,2026-03-10
809,235,1,2465000,,COP,disponible,https://www.alkosto.com/producto/235,2026-03-09
810,235,2,2216900,,COP,disponible,https://www.exito.com/producto/235,2026-02-28
811,236,2,2489000,,COP,disponible,https://www.exito.com/producto/236,2026-03-09
812,236,4,2504900,3033000,COP,disponible,https://www.mercadolibre.com.co/producto/236,2026-03-11
813,236,1,2384000,,COP,disponible,https://www.alkosto.com/producto/236,2026-03-09
814,236,3,2188900,2660000,COP,disponible,https://www.falabella.com.co/producto/236,2026-03-09
815,236,5,2383990,2613900,COP,disponible,https://www.amazon.com.co/producto/236,2026-03-07
816,237,2,2730990,,COP,disponible,https://www.exito.com/producto/237,2026-02-26
817,237,4,2801900,,COP,agotado,https://www.mercadolibre.com.co/producto/237,2026-03-11
818,237,1,3235000,,COP,disponible,https://www.alkosto.com/producto/237,2026-02-28
819,237,3,3337900,3854000,COP,pocas_unidades,https://www.falabella.com.co/producto/237,2026-02-26
820,238,2,982900,1163990,COP,disponible,https://www.exito.com/producto/238,2026-03-11
821,238,3,985900,1131990,COP,disponible,https://www.falabella.com.co/producto/238,2026-03-08
822,238,1,764990,936990,COP,disponible,https://www.alkosto.com/producto/238,2026-03-05
823,238,4,976000,1079000,COP,disponible,https://www.mercadolibre.com.co/producto/238,2026-03-04
824,239,1,1942000,2382990,COP,pocas_unidades,https://www.alkosto.com/producto/239,2026-03-08
825,239,2,1634990,2118900,COP,disponible,https://www.exito.com/producto/239,2026-02-27
826,239,5,1810000,2340990,COP,agotado,https://www.amazon.com.co/producto/239,2026-03-02
827,239,3,1836990,2271900,COP,disponible,https://www.falabella.com.co/producto/239,2026-03-02
828,239,4,1753990,2199990,COP,disponible,https://www.mercadolibre.com.co/producto/239,2026-03-07
829,240,2,1546900,1967900,COP,disponible,https://www.exito.com/producto/240,2026-03-02
830,240,5,1268900,1477900,COP,pocas_unidades,https://www.amazon.com.co/producto/240,2026-03-11
831,240,1,1301900,,COP,disponible,https://www.alkosto.com/producto/240,2026-03-06
832,241,1,2198990,2571990,COP,disponible,https://www.alkosto.com/producto/241,2026-03-12
833,241,3,1802990,2264900,COP,disponible,https://www.falabella.com.co/producto/241,2026-03-04
834,241,4,1957900,2501900,COP,disponible,https://www.mercadolibre.com.co/producto/241,2026-03-09
835,241,5,1726000,2192900,COP,pocas_unidades,https://www.amazon.com.co/producto/241,2026-03-02
836,241,2,2153900,2794990,COP,agotado,https://www.exito.com/producto/241,2026-03-11
837,242,3,1620000,1743900,COP,disponible,https://www.falabella.com.co/producto/242,2026-03-02
838,242,2,1437900,,COP,agotado,https://www.exito.com/producto/242,2026-02-27
839,242,5,1378990,1583900,COP,disponible,https://www.amazon.com.co/producto/242,2026-02-27
840,243,4,624990,740990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/243,2026-03-04
841,243,3,624990,,COP,disponible,https://www.falabella.com.co/producto/243,2026-03-04
842,243,1,688990,,COP,disponible,https://www.alkosto.com/producto/243,2026-03-09
843,244,5,1335990,1634990,COP,pocas_unidades,https://www.amazon.com.co/producto/244,2026-03-06
844,244,4,1661900,2036990,COP,disponible,https://www.mercadolibre.com.co/producto/244,2026-03-11
845,244,1,1608990,1835900,COP,disponible,https://www.alkosto.com/producto/244,2026-03-09
846,245,2,1109900,1283900,COP,pocas_unidades,https://www.exito.com/producto/245,2026-03-04
847,245,1,1021990,1254900,COP,disponible,https://www.alkosto.com/producto/245,2026-02-26
848,245,3,1279990,1647990,COP,disponible,https://www.falabella.com.co/producto/245,2026-03-06
849,246,3,1672000,,COP,disponible,https://www.falabella.com.co/producto/246,2026-02-27
850,246,4,1756990,1874990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/246,2026-03-12
851,247,4,3111000,,COP,disponible,https://www.mercadolibre.com.co/producto/247,2026-03-04
852,247,1,2911000,,COP,disponible,https://www.alkosto.com/producto/247,2026-03-01
853,247,5,2543990,3184990,COP,disponible,https://www.amazon.com.co/producto/247,2026-03-12
854,247,2,2588990,,COP,disponible,https://www.exito.com/producto/247,2026-03-12
855,247,3,2386900,2879990,COP,disponible,https://www.falabella.com.co/producto/247,2026-02-26
856,248,4,4979990,6466900,COP,disponible,https://www.mercadolibre.com.co/producto/248,2026-02-28
857,248,1,5230000,6757900,COP,disponible,https://www.alkosto.com/producto/248,2026-03-05
858,248,3,4522000,5065000,COP,disponible,https://www.falabella.com.co/producto/248,2026-03-07
859,248,2,4311900,5038000,COP,pocas_unidades,https://www.exito.com/producto/248,2026-02-28
860,249,5,3640900,,COP,disponible,https://www.amazon.com.co/producto/249,2026-03-02
861,249,3,4050990,5117000,COP,disponible,https://www.falabella.com.co/producto/249,2026-03-06
862,249,2,3578900,4539900,COP,disponible,https://www.exito.com/producto/249,2026-03-07
863,249,1,3872900,4240900,COP,agotado,https://www.alkosto.com/producto/249,2026-02-26
864,250,4,904990,957990,COP,disponible,https://www.mercadolibre.com.co/producto/250,2026-02-28
865,250,1,1168000,,COP,disponible,https://www.alkosto.com/producto/250,2026-03-05
866,251,4,791900,980990,COP,disponible,https://www.mercadolibre.com.co/producto/251,2026-03-09
867,251,5,887900,1106900,COP,agotado,https://www.amazon.com.co/producto/251,2026-03-07
